TRP,year,month,day,hour,TRP_day
38822.8393999999,5,5,3,2,39169.7
39244.9098,5,5,3,3,39129.1
39467.1619999999,5,5,3,4,39102.1
41646.3998999999,5,5,3,5,39399.8
43887.4254999999,5,5,3,6,40122.5
46575.2163999999,5,5,3,7,41224.3
47206.7473,5,5,3,8,42407.2
46466.8838,5,5,3,9,43499.2
46882.3145999999,5,5,3,10,44590.3
46438.4731,5,5,3,11,45586.2
47277.6524999999,5,5,3,12,46390.7
47735.0124999999,5,5,3,13,46940.3
49090.803,5,5,3,14,47299.7
47264.8807999999,5,5,3,15,47308.0
45928.6589,5,5,3,16,47231.1
45331.5463,5,5,3,17,47009.6
44245.8565,5,5,3,18,46696.3
42391.4352,5,5,3,19,45998.3
41078.2027999999,5,5,3,20,45047.3
40193.9931,5,5,3,21,43776.4
39787.2782,5,5,3,22,42708.1
38613.1598,5,5,3,23,41663.1
38812.7189,5,5,4,0,40731.8
38854.8747999999,5,5,4,1,39961.7
38907.3989999999,5,5,4,2,39463.9
39424.9095999999,5,5,4,3,39227.8
40278.0037999999,5,5,4,4,39239.8
42261.5749999999,5,5,4,5,39593.2
45023.366,5,5,4,6,40509.0
47700.1967,5,5,4,7,41778.6
47830.8081999999,5,5,4,8,43060.9
47872.9461,5,5,4,9,44341.7
48436.7894,5,5,4,10,45629.1
48291.8609,5,5,4,11,46773.9
48542.6760999999,5,5,4,12,47671.2
49689.4037,5,5,4,13,48337.8
49820.9677999999,5,5,4,14,48640.8
50633.796,5,5,4,15,49041.2
46937.4023999999,5,5,4,16,48907.6
46707.196,5,5,4,17,48660.5
46848.6514,5,5,4,18,48454.3
43921.6852999999,5,5,4,19,47794.2
41642.3547,5,5,4,20,46644.6
40534.5405,5,5,4,21,45317.9
40702.3790999999,5,5,4,22,43899.2
38604.6459,5,5,4,23,42708.8
38262.2189,5,5,5,0,41502.4
38375.8583,5,5,5,1,40292.0
38591.7606999999,5,5,5,2,39530.5
38771.0146,5,5,5,3,39120.3
39806.3254999999,5,5,5,4,39016.3
42095.6013,5,5,5,5,39215.3
44067.3951999999,5,5,5,6,39995.7
45658.8399999999,5,5,5,7,41052.4
45261.3153,5,5,5,8,42036.0
45141.6031,5,5,5,9,42971.7
44022.8571999999,5,5,5,10,43722.0
44402.5679,5,5,5,11,44378.6
43687.1797999999,5,5,5,12,44606.0
43882.9858,5,5,5,13,44579.6
42074.0873999999,5,5,5,14,44067.5
40323.2284,5,5,5,15,43362.1
38891.7079,5,5,5,16,42469.2
39560.947,5,5,5,17,41831.8
41096.7255,5,5,5,18,41359.6
39795.3338,5,5,5,19,40803.6
37837.5288999999,5,5,5,20,39939.9
36650.7629999999,5,5,5,21,39165.2
36783.0803999999,5,5,5,22,38659.4
36661.7114999999,5,5,5,23,38340.9
35805.8611,5,5,6,0,37804.4
35832.8272999999,5,5,6,1,37052.4
35836.1272,5,5,6,2,36486.8
35900.1080999999,5,5,6,3,36210.1
36435.7497,5,5,6,4,36179.4
37883.889,5,5,6,5,36336.6
40085.9651999999,5,5,6,6,36825.8
40810.5636999999,5,5,6,7,37540.7
40258.4971999999,5,5,6,8,38173.0
40369.5054999999,5,5,6,9,38820.6
39895.1281999999,5,5,6,10,39391.3
40588.3202999999,5,5,6,11,39984.6
40560.2082,5,5,6,12,40366.9
41418.7787,5,5,6,13,40557.3
41357.3626999999,5,5,6,14,40635.4
41001.1857999999,5,5,6,15,40741.5
37993.8695,5,5,6,16,40402.1
38675.3609,5,5,6,17,40227.9
39664.4789,5,5,6,18,40095.9
38752.5910999999,5,5,6,19,39837.7
36837.3952999999,5,5,6,20,39183.2
37305.4167,5,5,6,21,38604.3
38717.3599,5,5,6,22,38278.1
36689.7736999999,5,5,6,23,38091.8
36660.2914,5,5,7,0,37803.9
36608.7903,5,5,7,1,37367.4
36623.6929999999,5,5,7,2,37063.2
36846.0967999999,5,5,7,3,37064.5
37371.3936,5,5,7,4,37073.9
38780.3206999999,5,5,7,5,37082.9
40022.8525,5,5,7,6,37559.1
41276.3242,5,5,7,7,38218.5
41200.8605,5,5,7,8,38874.5
42196.874,5,5,7,9,39670.7
41746.4421,5,5,7,10,40370.7
42199.3911,5,5,7,11,41060.4
41719.3314,5,5,7,12,41480.3
42017.6022999999,5,5,7,13,41765.3
42237.2212,5,5,7,14,41902.5
42694.7428,5,5,7,15,42115.9
41356.4827,5,5,7,16,41995.9
42257.4918,5,5,7,17,42068.9
43469.1403999999,5,5,7,18,42250.3
42834.7627999999,5,5,7,19,42409.6
41758.3804,5,5,7,20,42372.6
40055.5864999999,5,5,7,21,42060.9
40339.2165,5,5,7,22,41724.4
37877.8335999999,5,5,7,23,41227.5
38393.5164,5,5,8,0,40675.5
38346.195,5,5,8,1,39943.6
38471.5248999999,5,5,8,2,39320.3
38668.9225999999,5,5,8,3,38879.0
39407.4755999999,5,5,8,4,38786.4
41898.7028999999,5,5,8,5,39009.2
44109.0291999999,5,5,8,6,39899.3
47016.4893,5,5,8,7,41131.2
46968.1649,5,5,8,8,42362.9
48736.4126,5,5,8,9,43829.3
47846.3122999999,5,5,8,10,45140.4
49391.9625,5,5,8,11,46566.7
48913.4772,5,5,8,12,47568.8
48795.9018999999,5,5,8,13,48238.4
48174.9234999999,5,5,8,14,48403.9
47541.3686999999,5,5,8,15,48485.8
44532.6289,5,5,8,16,47885.2
45623.1932,5,5,8,17,47567.6
43358.7805,5,5,8,18,46705.8
41967.0339,5,5,8,19,45713.4
40856.4751,5,5,8,20,44579.2
39824.1555,5,5,8,21,43386.2
40587.1927999999,5,5,8,22,42392.8
39080.8453999999,5,5,8,23,41614.0
39353.5112,5,5,9,0,40718.3
39163.5025,5,5,9,1,40119.0
39289.7413999999,5,5,9,2,39736.5
39426.9351,5,5,9,3,39532.3
40177.9490999999,5,5,9,4,39582.8
42618.3257999999,5,5,9,5,39873.0
45297.0132,5,5,9,6,40761.0
49287.9253,5,5,9,7,42180.2
49338.8992,5,5,9,8,43633.8
49204.4211999999,5,5,9,9,45050.2
49065.9427,5,5,9,10,46427.2
48829.6762,5,5,9,11,47663.2
48773.8995999999,5,5,9,12,48542.5
48961.9133,5,5,9,13,49066.1
48469.839,5,5,9,14,48949.2
46863.5026999999,5,5,9,15,48595.6
44518.3859999999,5,5,9,16,47926.2
43704.9616,5,5,9,17,47160.3
42184.1042999999,5,5,9,18,46210.9
40428.7025999999,5,5,9,19,45018.8
39732.5305999999,5,5,9,20,43700.3
39538.4077,5,5,9,21,42424.4
39055.1860999999,5,5,9,22,41308.9
38230.8148999999,5,5,9,23,40410.7
38354.6037999999,5,5,10,0,39646.3
38552.0608999999,5,5,10,1,39127.5
38467.8153,5,5,10,2,38847.3
38332.0016,5,5,10,3,38647.3
38947.3023,5,5,10,4,38562.8
41049.2338,5,5,10,5,38847.7
43666.667,5,5,10,6,39624.2
46210.3761999999,5,5,10,7,40746.5
47650.6926,5,5,10,8,42046.3
47388.9000999999,5,5,10,9,43320.7
47296.6008,5,5,10,10,44601.4
47212.2186999999,5,5,10,11,45782.1
46445.7598999999,5,5,10,12,46553.0
47552.9211999999,5,5,10,13,47108.2
47255.9876,5,5,10,14,47257.6
47372.8488,5,5,10,15,47217.9
45356.5334,5,5,10,16,46927.6
45497.2225,5,5,10,17,46670.5
44151.071,5,5,10,18,46233.2
41710.5547999999,5,5,10,19,45556.7
40172.4294,5,5,10,20,44502.4
40177.4026999999,5,5,10,21,43491.2
39479.2096999999,5,5,10,22,42363.5
38624.4582999999,5,5,10,23,41401.8
38518.6549999999,5,5,11,0,40404.8
38497.9093999999,5,5,11,1,39597.2
38722.8116,5,5,11,2,39170.4
38659.6849999999,5,5,11,3,38954.3
39862.9686999999,5,5,11,4,38909.4
42411.5624,5,5,11,5,39328.3
44210.0895,5,5,11,6,40126.2
46921.0014,5,5,11,7,41326.6
47551.4870999999,5,5,11,8,42619.9
47998.4876,5,5,11,9,43945.0
48632.6305999999,5,5,11,10,45369.7
47514.341,5,5,11,11,46462.8
46956.0106,5,5,11,12,47112.0
48350.7238,5,5,11,13,47703.5
49508.2539,5,5,11,14,48073.1
48458.4280999999,5,5,11,15,48202.7
46671.4708,5,5,11,16,48013.1
46173.8364999999,5,5,11,17,47661.9
45237.6958999999,5,5,11,18,47336.6
42530.0322,5,5,11,19,46704.3
40858.9597999999,5,5,11,20,45634.1
41197.1322999999,5,5,11,21,44446.8
40389.9676,5,5,11,22,43294.2
37888.3576,5,5,11,23,42039.4
37486.3165,5,5,12,0,40798.4
37604.9504,5,5,12,1,39708.0
37845.4363,5,5,12,2,39038.7
37838.3931,5,5,12,3,38607.2
39082.9331,5,5,12,4,38305.2
41733.8833999999,5,5,12,5,38497.2
43827.5956,5,5,12,6,39345.6
45204.1609,5,5,12,7,40448.2
44449.1307,5,5,12,8,41425.9
45645.536,5,5,12,9,42540.2
45133.974,5,5,12,10,43582.5
44952.7117,5,5,12,11,44421.0
44198.2005999999,5,5,12,12,44773.0
44061.2632999999,5,5,12,13,44806.4
44793.3053,5,5,12,14,44747.7
44313.7372,5,5,12,15,44728.4
42954.1155,5,5,12,16,44343.9
43157.9873,5,5,12,17,44061.6
43587.3421,5,5,12,18,43866.6
42155.2837999999,5,5,12,19,43574.7
40239.1074999999,5,5,12,20,43028.7
39276.7865,5,5,12,21,42240.6
39650.123,5,5,12,22,41574.4
38151.9389,5,5,12,23,40888.4
36896.1918,5,5,13,0,39993.8
36875.9519,5,5,13,1,39035.1
36954.1687,5,5,13,2,38292.0
37274.9116999999,5,5,13,3,37868.6
38387.3505999999,5,5,13,4,37741.5
40285.6823,5,5,13,5,37832.3
41936.9631,5,5,13,6,38373.0
41876.0918,5,5,13,7,39084.4
42160.1076,5,5,13,8,39839.3
42238.283,5,5,13,9,40594.2
41619.6384,5,5,13,10,41214.9
41411.1603,5,5,13,11,41646.8
41444.1016999999,5,5,13,12,41812.3
42024.1658,5,5,13,13,41824.8
41182.1618999999,5,5,13,14,41725.7
40094.9697,5,5,13,15,41430.6
39343.7817,5,5,13,16,41017.1
40409.2686,5,5,13,17,40844.2
41846.7572,5,5,13,18,40906.5
41367.4902,5,5,13,19,40895.5
38999.2379,5,5,13,20,40463.4
38985.1811,5,5,13,21,40149.5
39331.2745999999,5,5,13,22,40040.4
37447.2036999999,5,5,13,23,39769.5
37263.4596999999,5,5,14,0,39320.1
37385.8867,5,5,14,1,38682.8
37606.2298999999,5,5,14,2,38145.5
37689.7301,5,5,14,3,37958.4
38819.1296,5,5,14,4,37934.7
41543.7755,5,5,14,5,38250.8
44663.0916,5,5,14,6,39281.6
47832.7961999999,5,5,14,7,40791.5
50199.9919,5,5,14,8,42622.1
51673.5285,5,5,14,9,44631.7
50991.4770999999,5,5,14,10,46532.0
49800.8882999999,5,5,14,11,48100.8
47538.7986999999,5,5,14,12,48957.2
47626.8586,5,5,14,13,49380.6
47836.0245999999,5,5,14,14,49381.1
46539.6178999999,5,5,14,15,48858.2
45762.5766,5,5,14,16,48013.7
45564.6082,5,5,14,17,47238.5
44208.4905,5,5,14,18,46439.6
41929.322,5,5,14,19,45638.2
40196.4683,5,5,14,20,44576.7
39741.4827,5,5,14,21,43420.4
39704.1615999999,5,5,14,22,42443.9
37787.3539999999,5,5,14,23,41304.6
37912.6356999999,5,5,15,0,40211.4
37820.9882,5,5,15,1,39298.9
37761.1423,5,5,15,2,38703.5
37950.5446,5,5,15,3,38382.6
39167.3488,5,5,15,4,38300.6
41798.7767,5,5,15,5,38599.8
44510.4141999999,5,5,15,6,39560.3
48350.9967,5,5,15,7,41051.5
49296.1806,5,5,15,8,42690.8
50614.8280999999,5,5,15,9,44527.0
50658.0778999999,5,5,15,10,46342.4
48698.6883,5,5,15,11,47704.0
48594.6731999999,5,5,15,12,48674.8
49917.1834999999,5,5,15,13,49447.2
49393.3061999999,5,5,15,14,49596.1
47591.4242999999,5,5,15,15,49352.6
45787.3733999999,5,5,15,16,48663.0
45473.1888,5,5,15,17,47922.3
44365.8562999999,5,5,15,18,47303.3
42123.4109,5,5,15,19,46378.8
40393.2716,5,5,15,20,45018.3
39352.8977,5,5,15,21,43583.9
39807.4994,5,5,15,22,42471.9
38057.9432,5,5,15,23,41367.7
37550.413,5,5,16,0,40235.9
37600.7393999999,5,5,16,1,39269.5
37783.5008,5,5,16,2,38649.5
38007.7876,5,5,16,3,38308.7
39182.6923,5,5,16,4,38284.4
41954.8879,5,5,16,5,38591.1
44462.1794999999,5,5,16,6,39506.0
48444.1794,5,5,16,7,41062.3
49926.4913999999,5,5,16,8,42823.1
51322.9899,5,5,16,9,44757.3
51259.4495,5,5,16,10,46650.4
50801.5409999999,5,5,16,11,48310.2
51958.3543999999,5,5,16,12,49739.3
52096.9662,5,5,16,13,50830.0
50882.7618999999,5,5,16,14,51178.4
49447.2902,5,5,16,15,51109.9
46512.4028,5,5,16,16,50422.7
45200.9789999999,5,5,16,17,49557.2
44506.4311999999,5,5,16,18,48657.9
43802.2598,5,5,16,19,47492.7
41222.9852,5,5,16,20,45939.3
39842.9914999999,5,5,16,21,44362.2
40095.7436,5,5,16,22,43026.3
37893.7796999999,5,5,16,23,41795.0
37645.5631999999,5,5,17,0,40715.7
37743.3344999999,5,5,17,1,39749.5
37990.8013999999,5,5,17,2,38919.3
37933.8861,5,5,17,3,38449.4
38966.1227,5,5,17,4,38324.2
41157.1500999999,5,5,17,5,38475.8
43425.7292,5,5,17,6,39266.1
45892.0242999999,5,5,17,7,40444.1
45670.5667,5,5,17,8,41576.6
46611.1633,5,5,17,9,42808.1
46444.5287,5,5,17,10,44023.9
46521.8879,5,5,17,11,45103.3
46485.9712,5,5,17,12,45864.6
49417.8683999999,5,5,17,13,46720.6
50385.8455,5,5,17,14,47362.5
50427.1785999999,5,5,17,15,48042.1
50136.3444,5,5,17,16,48545.7
48938.5293,5,5,17,17,48901.9
45908.6760999999,5,5,17,18,48814.3
42339.4346,5,5,17,19,48222.0
40524.3718999999,5,5,17,20,46951.5
39409.8592999999,5,5,17,21,45383.5
39732.7192,5,5,17,22,43855.7
37468.4104999999,5,5,17,23,42046.0
37121.4162,5,5,18,0,40357.8
37320.7482,5,5,18,1,39131.0
37348.4435,5,5,18,2,38418.0
37423.2157999999,5,5,18,3,37975.0
38664.9674,5,5,18,4,37868.6
41234.3706999999,5,5,18,5,38083.1
42578.8557,5,5,18,6,38813.1
44843.6336999999,5,5,18,7,39916.3
45465.7920999999,5,5,18,8,41079.9
45088.8202999999,5,5,18,9,42185.7
45963.7732,5,5,18,10,43405.7
45917.3473999999,5,5,18,11,44441.8
46059.4401999999,5,5,18,12,45131.1
45723.1898,5,5,18,13,45580.3
46681.0887,5,5,18,14,45842.8
47176.0440999999,5,5,18,15,46087.1
47101.6243,5,5,18,16,46374.6
47365.0132,5,5,18,17,46574.8
46779.0348,5,5,18,18,46697.9
44711.9905,5,5,18,19,46505.4
41891.0098,5,5,18,20,45958.0
41182.3888,5,5,18,21,45172.4
39954.8959,5,5,18,22,44140.9
38454.5169,5,5,18,23,42905.5
38008.6365,5,5,19,0,41568.9
37687.7370999999,5,5,19,1,40270.2
37743.4947,5,5,19,2,39274.7
37973.9522999999,5,5,19,3,38715.1
38824.8133999999,5,5,19,4,38378.3
41398.2935999999,5,5,19,5,38584.5
44017.6393,5,5,19,6,39379.2
45269.7277,5,5,19,7,40416.5
44249.9510999999,5,5,19,8,41354.0
44076.197,5,5,19,9,42258.7
44108.6843,5,5,19,10,43135.0
45021.4046,5,5,19,11,44020.3
43767.0130999999,5,5,19,12,44358.7
43683.3392,5,5,19,13,44310.9
44216.4401999999,5,5,19,14,44160.4
42019.2488999999,5,5,19,15,43841.8
39967.4631,5,5,19,16,43254.8
41188.9412,5,5,19,17,42837.7
42247.7534,5,5,19,18,42441.5
41879.7468,5,5,19,19,42171.8
39422.6045999999,5,5,19,20,41563.2
37233.4456999999,5,5,19,21,40565.6
38649.2637,5,5,19,22,40084.2
37264.4245,5,5,19,23,39698.0
36077.7120999999,5,5,20,0,38967.9
36305.9302,5,5,20,1,38119.0
36165.5173,5,5,20,2,37302.7
36255.1022,5,5,20,3,36850.2
37554.8069,5,5,20,4,36896.1
39496.7104,5,5,20,5,37017.2
41711.6725,5,5,20,6,37652.5
41731.9608999999,5,5,20,7,38460.2
42228.2762999999,5,5,20,8,39306.3
42176.4887999999,5,5,20,9,40165.0
41367.9476999999,5,5,20,10,40895.4
42027.7955999999,5,5,20,11,41534.4
41994.3882999999,5,5,20,12,41891.2
42041.7399999999,5,5,20,13,41938.4
41761.8459999999,5,5,20,14,41942.6
40393.1963,5,5,20,15,41680.5
38670.9265999999,5,5,20,16,41179.7
40372.5267,5,5,20,17,41037.5
40716.2539,5,5,20,18,40850.1
39780.2329,5,5,20,19,40533.8
38250.4927,5,5,20,20,39992.2
38611.7689,5,5,20,21,39542.2
39455.2157,5,5,20,22,39408.2
36990.1682,5,5,20,23,39168.1
36890.0478,5,5,21,0,38670.6
36759.8257,5,5,21,1,38105.4
36684.1232999999,5,5,21,2,37663.1
36810.7166999999,5,5,21,3,37457.4
37575.1293999999,5,5,21,4,37309.3
39992.8896,5,5,21,5,37386.1
42225.8070999999,5,5,21,6,38134.1
45511.0539999999,5,5,21,7,39365.6
45403.4058999999,5,5,21,8,40600.4
46049.0504,5,5,21,9,41938.3
44394.4585,5,5,21,10,43021.7
43629.9231,5,5,21,11,43886.7
43447.1258999999,5,5,21,12,44380.1
43462.6256999999,5,5,21,13,44556.8
43160.3496999999,5,5,21,14,44221.0
42957.2483999999,5,5,21,15,43871.5
41597.6247999999,5,5,21,16,43235.6
41628.8265,5,5,21,17,42840.5
40613.5317999999,5,5,21,18,42409.6
39784.5798999999,5,5,21,19,41886.4
39305.3318,5,5,21,20,41292.5
38848.6855,5,5,21,21,40676.5
38787.6888,5,5,21,22,40080.9
36294.2042,5,5,21,23,39323.3
36322.9587,5,5,22,0,38565.3
36233.0342,5,5,22,1,37939.5
36535.8504,5,5,22,2,37475.4
36508.2189,5,5,22,3,37075.8
37518.7264,5,5,22,4,36885.8
39587.0144,5,5,22,5,37000.0
40852.8494999999,5,5,22,6,37651.2
41410.5258,5,5,22,7,38378.0
41342.4067,5,5,22,8,39107.9
41626.4104,5,5,22,9,39835.2
41295.9077,5,5,22,10,40519.1
40790.3111999999,5,5,22,11,40986.5
39842.9429999999,5,5,22,12,41023.1
40674.8586999999,5,5,22,13,40997.6
41013.9715999999,5,5,22,14,40941.0
40231.4838999999,5,5,22,15,40782.3
38858.4179,5,5,22,16,40386.8
40641.1987999999,5,5,22,17,40293.3
41957.2987999999,5,5,22,18,40460.0
41357.1996999999,5,5,22,19,40676.3
40480.8277,5,5,22,20,40648.6
39874.4827,5,5,22,21,40485.8
39876.2725999999,5,5,22,22,40435.1
37914.3067999999,5,5,22,23,40300.2
37534.6604999999,5,5,23,0,39856.4
37644.8447,5,5,23,1,39240.4
37579.5801999999,5,5,23,2,38700.7
37823.6598999999,5,5,23,3,38321.1
38728.1249,5,5,23,4,38157.3
41791.8628,5,5,23,5,38431.0
44702.0449999999,5,5,23,6,39400.7
46767.2554,5,5,23,7,40719.6
48220.0484999999,5,5,23,8,42230.4
48135.2920999999,5,5,23,9,43738.3
47791.1704,5,5,23,10,45162.3
46315.9694,5,5,23,11,46246.2
46051.4882999999,5,5,23,12,46854.8
46384.7217,5,5,23,13,47095.1
45389.4401,5,5,23,14,46898.3
44357.9535,5,5,23,15,46346.6
42809.4294999999,5,5,23,16,45585.7
43699.2727,5,5,23,17,45001.2
41709.2197,5,5,23,18,44343.1
39611.1273999999,5,5,23,19,43423.0
38623.4113,5,5,23,20,42314.3
39163.6607,5,5,23,21,41424.9
38911.3971,5,5,23,22,40646.8
37796.1221,5,5,23,23,39930.6
37299.9611,5,5,24,0,39016.4
37256.9453999999,5,5,24,1,38380.4
37209.6411,5,5,24,2,38037.3
37640.2537999999,5,5,24,3,37896.9
38585.0245999999,5,5,24,4,37814.2
41093.5804999999,5,5,24,5,38125.9
43073.4482999999,5,5,24,6,38879.8
45432.9913999999,5,5,24,7,40041.7
46529.7249999999,5,5,24,8,41366.4
46822.6315,5,5,24,9,42739.7
46234.7344,5,5,24,10,43967.4
46441.1327999999,5,5,24,11,45089.7
46488.2877999999,5,5,24,12,45860.4
46277.5653999999,5,5,24,13,46318.2
46521.7108999999,5,5,24,14,46473.7
46411.6912999999,5,5,24,15,46456.8
44698.8453,5,5,24,16,46153.4
43762.9498,5,5,24,17,45800.3
42218.9104999999,5,5,24,18,45197.1
40826.9841999999,5,5,24,19,44388.4
39930.8969999999,5,5,24,20,43481.7
39557.2751999999,5,5,24,21,42486.8
39411.8654,5,5,24,22,41486.8
37489.6385,5,5,24,23,40456.9
37407.2638999999,5,5,25,0,39549.0
37424.4679,5,5,25,1,38864.1
37447.6647999999,5,5,25,2,38381.3
37613.3839,5,5,25,3,38050.2
38739.0132,5,5,25,4,37933.3
40777.0544,5,5,25,5,38128.4
42613.7765999999,5,5,25,6,38860.4
45606.6765999999,5,5,25,7,40031.7
46362.8349,5,5,25,8,41308.6
46219.5425,5,5,25,9,42561.8
45811.7509999999,5,5,25,10,43732.9
46388.8522,5,5,25,11,44825.8
46399.9029999999,5,5,25,12,45629.0
46100.7629999999,5,5,25,13,46127.2
46040.1443,5,5,25,14,46189.1
45075.1191,5,5,25,15,46005.2
45465.2041,5,5,25,16,45897.4
46066.1554,5,5,25,17,45933.7
44335.8456,5,5,25,18,45640.4
41509.8236,5,5,25,19,44941.9
39897.1783,5,5,25,20,44055.6
39352.3511,5,5,25,21,43100.2
39672.0745,5,5,25,22,42328.4
37220.2021,5,5,25,23,41150.5
37251.2379999999,5,5,26,0,39891.2
37218.7393,5,5,26,1,38874.5
37510.2974,5,5,26,2,38303.2
37629.3888999999,5,5,26,3,37979.2
39017.5546,5,5,26,4,37931.4
41458.4043,5,5,26,5,38186.5
43426.9672999999,5,5,26,6,39073.2
44725.2480999999,5,5,26,7,40140.9
43946.9807999999,5,5,26,8,41102.1
44672.4476,5,5,26,9,42125.3
45085.6705999999,5,5,26,10,43190.5
44657.4081999999,5,5,26,11,43996.2
43831.1264,5,5,26,12,44335.1
44163.8191999999,5,5,26,13,44440.4
43010.4372,5,5,26,14,44195.4
42163.0849,5,5,26,15,43940.6
40052.5359,5,5,26,16,43280.6
40319.2958999999,5,5,26,17,42599.7
40364.7707,5,5,26,18,41986.4
39820.7768999999,5,5,26,19,41413.5
38198.9758999999,5,5,26,20,40561.4
38183.012,5,5,26,21,39871.8
38944.1839,5,5,26,22,39411.9
38245.0418999999,5,5,26,23,39153.7
36982.712,5,5,27,0,38677.1
37316.9879999999,5,5,27,1,38241.7
37361.6613,5,5,27,2,37890.4
37858.8697,5,5,27,3,37841.8
38627.3439,5,5,27,4,37905.3
40575.9427,5,5,27,5,38138.4
41960.1134999999,5,5,27,6,38669.1
42712.8099999999,5,5,27,7,39487.7
42575.2552,5,5,27,8,40238.9
43166.8954999999,5,5,27,9,41068.2
42405.904,5,5,27,10,41717.8
42400.5109999999,5,5,27,11,42256.8
42568.1384,5,5,27,12,42541.4
42801.9824,5,5,27,13,42661.6
43356.8087999999,5,5,27,14,42753.6
40940.6025999999,5,5,27,15,42520.1
40703.7182,5,5,27,16,42168.2
41257.1604,5,5,27,17,42004.1
42048.7664,5,5,27,18,41953.9
40970.6005999999,5,5,27,19,41725.7
38707.0981,5,5,27,20,41140.7
38909.3885999999,5,5,27,21,40505.3
39522.5559999999,5,5,27,22,40302.8
38274.334,5,5,27,23,39955.7
41180.0976,5,5,28,0,39944.7
39630.2594,5,5,28,1,39599.2
41479.2169999999,5,5,28,2,39671.9
41564.2039,5,5,28,3,40080.0
44381.9698999999,5,5,28,4,40861.8
52316.3986999999,5,5,28,5,42689.5
55160.6673,5,5,28,6,45101.8
54410.0687,5,5,28,7,46991.8
54117.7162,5,5,28,8,49061.5
53444.6252,5,5,28,9,50770.8
54208.6811999999,5,5,28,10,52577.2
52952.7024999999,5,5,28,11,53801.6
49844.2969999999,5,5,28,12,53448.4
50108.313,5,5,28,13,52726.6
50147.6806,5,5,28,14,52117.7
48538.8714,5,5,28,15,51320.7
46932.2364,5,5,28,16,50390.4
47072.7395,5,5,28,17,49371.0
44053.8211,5,5,28,18,48099.7
42383.1757999999,5,5,28,19,47033.8
40421.8081999999,5,5,28,20,45650.0
40570.8844,5,5,28,21,44281.9
40091.0619,5,5,28,22,43075.1
37844.0351,5,5,28,23,41776.8
37599.7039,5,5,29,0,40423.5
37777.9216999999,5,5,29,1,39526.9
37756.4777,5,5,29,2,38866.0
37986.8047,5,5,29,3,38518.1
38814.5418999999,5,5,29,4,38267.2
41469.6727,5,5,29,5,38464.2
43494.1168,5,5,29,6,39271.3
46358.8295,5,5,29,7,40522.6
47759.9565999999,5,5,29,8,41948.6
49096.555,5,5,29,9,43568.6
49867.5702,5,5,29,10,45265.9
49069.7995,5,5,29,11,46730.9
47388.6843999999,5,5,29,12,47576.5
48296.6074,5,5,29,13,48262.6
48459.9438,5,5,29,14,48562.7
47877.1166,5,5,29,15,48579.5
46003.8012,5,5,29,16,48137.6
45515.3876,5,5,29,17,47515.9
44031.9380999999,5,5,29,18,46796.2
41948.7626999999,5,5,29,19,46019.1
40814.8482,5,5,29,20,44950.3
40083.4625999999,5,5,29,21,43753.6
40377.5129999999,5,5,29,22,42682.2
37542.8896,5,5,29,23,41473.5
36925.0173999999,5,5,30,0,40246.3
36859.0187999999,5,5,30,1,39221.6
37012.7756,5,5,30,2,38516.5
37104.5432999999,5,5,30,3,37986.5
38157.8646,5,5,30,4,37711.4
41426.7563999999,5,5,30,5,37861.3
44902.4346,5,5,30,6,38912.6
50290.6782,5,5,30,7,40822.0
52167.0490999999,5,5,30,8,43008.9
49216.445,5,5,30,9,44752.3
48567.5363999999,5,5,30,10,46389.8
49119.2036999999,5,5,30,11,47955.7
48136.8842999999,5,5,30,12,48914.3
48172.3012,5,5,30,13,49381.4
48733.2747999999,5,5,30,14,49159.0
47997.3162,5,5,30,15,48563.3
45042.0193,5,5,30,16,47966.9
45909.0081999999,5,5,30,17,47587.1
44321.1765999999,5,5,30,18,46901.7
42128.8133999999,5,5,30,19,46043.4
40575.4228,5,5,30,20,44958.1
40522.3525999999,5,5,30,21,43785.2
40098.1025,5,5,30,22,42656.7
37566.3165,5,5,30,23,41588.7
37436.8925999999,5,5,31,0,40378.4
37381.8591,5,5,31,1,39387.1
37491.9167999999,5,5,31,2,38724.7
37698.3427,5,5,31,3,38313.7
38523.0858999999,5,5,31,4,38028.1
40691.9904,5,5,31,5,38112.9
42831.6918,5,5,31,6,38865.1
44848.5331999999,5,5,31,7,39923.9
45782.7874,5,5,31,8,41124.0
46344.3586999999,5,5,31,9,42388.7
46367.3533,5,5,31,10,43627.1
46032.2739999999,5,5,31,11,44699.9
45458.671,5,5,31,12,45380.8
46474.3547,5,5,31,13,45901.2
46930.7200999999,5,5,31,14,46198.6
46674.3139,5,5,31,15,46326.0
44666.8327999999,5,5,31,16,46086.4
45008.6276999999,5,5,31,17,45892.3
44427.4770999999,5,5,31,18,45663.0
42299.2369,5,5,31,19,45211.7
40635.7375,5,5,31,20,44377.6
39828.0227999999,5,5,31,21,43362.9
39992.1541999999,5,5,31,22,42408.3
37920.8637999999,5,5,31,23,41444.6
37680.71,6,6,1,0,40397.7
37891.5153,6,6,1,1,39464.0
37667.7462,6,6,1,2,38802.4
38065.6222,6,6,1,3,38435.2
38697.6981,6,6,1,4,38273.8
40978.2241,6,6,1,5,38414.6
43099.0832,6,6,1,6,39154.4
45476.1082,6,6,1,7,40268.0
47266.7575,6,6,1,8,41607.3
47264.6755,6,6,1,9,42978.3
48050.7354,6,6,1,10,44404.8
